,seq_depth,n_samples,fold,metric,method name,test statistic name,sample size,number of groups,test statistic,p-value,number of permutations
1325,100000,5,2,FT-SVD,PERMANOVA,pseudo-F,483,2,14.51251146100848,0.5,1
1326,10000,4,11,Jaccard,PERMANOVA,pseudo-F,464,2,3.5798641121626815,0.5,1
1327,10000,4,7,CTF,PERMANOVA,pseudo-F,465,2,2.310546966611827,0.5,1
1328,10000,2,14,Jaccard,PERMANOVA,pseudo-F,292,2,2.3393231846596363,0.5,1
1329,20000,4,2,CTF,PERMANOVA,pseudo-F,465,2,7.214855588648729,0.5,1
1330,50000,2,11,Jaccard,PERMANOVA,pseudo-F,291,2,2.4328095745855824,0.5,1
1331,50000,3,20,Bray-Curtis,PERMANOVA,pseudo-F,406,2,5.091132408204995,0.5,1
1332,100000,5,9,CTF,PERMANOVA,pseudo-F,483,2,11.141689638415011,0.5,1
1333,100000,2,15,Jaccard,PERMANOVA,pseudo-F,291,2,2.072461442160425,0.5,1
1334,150000,3,12,Bray-Curtis,PERMANOVA,pseudo-F,406,2,3.9825760392913314,0.5,1
1335,50000,2,14,CTF,PERMANOVA,pseudo-F,292,2,7.703194493607998,0.5,1
1336,50000,4,14,Jaccard,PERMANOVA,pseudo-F,464,2,3.3397777365751904,0.5,1
1337,100000,3,1,CTF,PERMANOVA,pseudo-F,407,2,12.535880931731514,0.5,1
1338,100000,4,10,Jaccard,PERMANOVA,pseudo-F,464,2,4.160818192992391,0.5,1
1339,50000,2,9,FT-SVD,PERMANOVA,pseudo-F,292,2,7.751944646326274,0.5,1
1340,10000,4,6,Jaccard,PERMANOVA,pseudo-F,464,2,3.839952527930607,0.5,1
1341,150000,2,15,CTF,PERMANOVA,pseudo-F,292,2,7.974343516098856,0.5,1
1342,50000,4,1,FT-SVD,PERMANOVA,pseudo-F,465,2,15.105721206909609,0.5,1
1343,50000,4,20,CTF,PERMANOVA,pseudo-F,465,2,7.595224452139435,0.5,1
1344,10000,5,2,Jaccard,PERMANOVA,pseudo-F,482,2,3.8475846790666846,0.5,1
1345,100000,3,9,Jaccard,PERMANOVA,pseudo-F,406,2,3.0208856439497076,0.5,1
1346,150000,3,3,CTF,PERMANOVA,pseudo-F,407,2,9.393350921783316,0.5,1
1347,50000,6,5,CTF,PERMANOVA,pseudo-F,488,2,9.252423651150506,0.5,1
1348,20000,2,15,Bray-Curtis,PERMANOVA,pseudo-F,291,2,3.1588565096403105,0.5,1
1349,20000,6,20,CTF,PERMANOVA,pseudo-F,488,2,7.452350355078523,0.5,1
1350,50000,4,10,Bray-Curtis,PERMANOVA,pseudo-F,464,2,6.10025100339979,0.5,1
1351,10000,6,13,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.769483995688866,0.5,1
1352,150000,2,10,FT-SVD,PERMANOVA,pseudo-F,292,2,12.96047721927598,0.5,1
1353,20000,4,4,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.197725582591799,0.5,1
1354,150000,4,9,Jaccard,PERMANOVA,pseudo-F,464,2,3.605867211058937,0.5,1
1355,150000,5,11,CTF,PERMANOVA,pseudo-F,483,2,12.05434449889868,0.5,1
1356,100000,4,5,CTF,PERMANOVA,pseudo-F,465,2,10.083466640397418,0.5,1
1357,150000,5,1,FT-SVD,PERMANOVA,pseudo-F,483,2,16.79562601517295,0.5,1
1358,150000,3,9,FT-SVD,PERMANOVA,pseudo-F,407,2,8.154659647260704,0.5,1
1359,20000,6,17,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.85172444849647,0.5,1
1360,20000,3,6,CTF,PERMANOVA,pseudo-F,407,2,3.444468858837628,0.5,1
1361,10000,2,11,Bray-Curtis,PERMANOVA,pseudo-F,291,2,2.9418112835167074,0.5,1
1362,150000,6,1,Jaccard,PERMANOVA,pseudo-F,487,2,3.561945565891131,0.5,1
1363,20000,2,6,Bray-Curtis,PERMANOVA,pseudo-F,291,2,3.005952360860472,0.5,1
1364,10000,3,3,CTF,PERMANOVA,pseudo-F,407,2,3.998651280558407,0.5,1
1365,50000,3,19,FT-SVD,PERMANOVA,pseudo-F,407,2,8.664086129462833,0.5,1
1366,150000,6,8,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.72411125865378,0.5,1
1367,50000,5,14,FT-SVD,PERMANOVA,pseudo-F,483,2,12.499362303374536,0.5,1
1368,100000,3,17,FT-SVD,PERMANOVA,pseudo-F,407,2,9.340791078158937,0.5,1
1369,100000,6,9,FT-SVD,PERMANOVA,pseudo-F,488,2,15.88886651187551,0.5,1
1370,10000,2,2,Bray-Curtis,PERMANOVA,pseudo-F,292,2,3.8833986598778494,0.5,1
1371,20000,3,4,Jaccard,PERMANOVA,pseudo-F,406,2,2.9558217123671664,0.5,1
1372,50000,5,10,CTF,PERMANOVA,pseudo-F,483,2,10.362030880501969,0.5,1
1373,150000,4,7,CTF,PERMANOVA,pseudo-F,465,2,8.768465803609029,0.5,1
1374,100000,4,11,Bray-Curtis,PERMANOVA,pseudo-F,464,2,6.175423406110666,0.5,1
1375,150000,5,20,FT-SVD,PERMANOVA,pseudo-F,483,2,16.756375020475524,0.5,1
1376,20000,3,8,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.87996054337551,0.5,1
1377,10000,6,10,CTF,PERMANOVA,pseudo-F,488,2,7.269197854125169,0.5,1
1378,150000,4,4,FT-SVD,PERMANOVA,pseudo-F,465,2,12.438956062238313,0.5,1
1379,10000,5,13,Bray-Curtis,PERMANOVA,pseudo-F,482,2,6.133118891232834,0.5,1
1380,20000,2,11,Jaccard,PERMANOVA,pseudo-F,291,2,2.8749199496318227,0.5,1
1381,10000,5,13,CTF,PERMANOVA,pseudo-F,483,2,7.558180285423507,0.5,1
1382,10000,6,18,Jaccard,PERMANOVA,pseudo-F,487,2,3.6891584031897158,0.5,1
1383,20000,4,14,Jaccard,PERMANOVA,pseudo-F,464,2,3.4266158599504934,0.5,1
1384,50000,6,13,CTF,PERMANOVA,pseudo-F,488,2,9.199597937037908,0.5,1
1385,20000,6,6,CTF,PERMANOVA,pseudo-F,488,2,6.8199928002698975,0.5,1
1386,150000,2,11,Jaccard,PERMANOVA,pseudo-F,291,2,2.386210241868063,0.5,1
1387,100000,6,19,Jaccard,PERMANOVA,pseudo-F,487,2,4.344118004221866,0.5,1
1388,10000,6,3,CTF,PERMANOVA,pseudo-F,488,2,5.60440809290491,0.5,1
1389,50000,6,3,Jaccard,PERMANOVA,pseudo-F,487,2,3.843174457285708,0.5,1
1390,100000,4,15,FT-SVD,PERMANOVA,pseudo-F,465,2,14.274139767794669,0.5,1
1391,100000,3,15,CTF,PERMANOVA,pseudo-F,407,2,8.896299271013174,0.5,1
1392,100000,2,18,FT-SVD,PERMANOVA,pseudo-F,292,2,7.576081413834443,0.5,1
1393,150000,4,14,Jaccard,PERMANOVA,pseudo-F,464,2,3.4728378523890813,0.5,1
1394,150000,6,4,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.857932766529966,0.5,1
1395,50000,6,19,FT-SVD,PERMANOVA,pseudo-F,488,2,16.533642279898793,0.5,1
1396,20000,4,13,CTF,PERMANOVA,pseudo-F,465,2,7.591737855633641,0.5,1
1397,10000,2,6,Jaccard,PERMANOVA,pseudo-F,291,2,1.9369774733750298,0.5,1
1398,100000,3,13,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.069903438135916,0.5,1
1399,10000,3,2,Jaccard,PERMANOVA,pseudo-F,406,2,3.1416787941701303,0.5,1
1400,100000,6,17,FT-SVD,PERMANOVA,pseudo-F,488,2,14.757886722070532,0.5,1
1401,100000,5,9,Jaccard,PERMANOVA,pseudo-F,482,2,3.8245509293104947,0.5,1
1402,20000,2,19,CTF,PERMANOVA,pseudo-F,292,2,2.692040723706487,0.5,1
1403,50000,2,16,FT-SVD,PERMANOVA,pseudo-F,292,2,14.133899334004226,0.5,1
1404,50000,4,1,CTF,PERMANOVA,pseudo-F,465,2,9.51162481293485,0.5,1
1405,10000,3,19,CTF,PERMANOVA,pseudo-F,407,2,2.476771781658782,0.5,1
1406,100000,6,5,Jaccard,PERMANOVA,pseudo-F,487,2,3.552976045667062,0.5,1
1407,150000,6,12,CTF,PERMANOVA,pseudo-F,488,2,11.096541209989914,0.5,1
1408,20000,3,4,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.960346980092689,0.5,1
1409,50000,2,9,CTF,PERMANOVA,pseudo-F,292,2,5.167042216542347,0.5,1
1410,10000,6,20,Jaccard,PERMANOVA,pseudo-F,487,2,3.9051147203445273,0.5,1
1411,150000,2,9,Jaccard,PERMANOVA,pseudo-F,291,2,2.2618714908500976,0.5,1
1412,150000,4,10,Bray-Curtis,PERMANOVA,pseudo-F,464,2,6.111483980537797,0.5,1
1413,150000,5,12,FT-SVD,PERMANOVA,pseudo-F,483,2,11.357397318359371,0.5,1
1414,100000,4,7,FT-SVD,PERMANOVA,pseudo-F,465,2,12.806301846929392,0.5,1
1415,100000,6,6,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.803139748935458,0.5,1
1416,20000,5,6,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.728916138612413,0.5,1
1417,100000,6,1,CTF,PERMANOVA,pseudo-F,488,2,11.27897787472984,0.5,1
1418,10000,2,17,CTF,PERMANOVA,pseudo-F,292,2,2.732579667514602,0.5,1
1419,50000,3,12,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.013495800503693,0.5,1
1420,150000,3,20,Bray-Curtis,PERMANOVA,pseudo-F,406,2,5.083829738396099,0.5,1
1421,50000,5,4,FT-SVD,PERMANOVA,pseudo-F,483,2,18.282568127635177,0.5,1
1422,20000,2,19,Bray-Curtis,PERMANOVA,pseudo-F,292,2,2.55209797284539,0.5,1
1423,10000,5,2,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.748788073721593,0.5,1
1424,20000,5,4,Jaccard,PERMANOVA,pseudo-F,482,2,4.9152527508556405,0.5,1
1425,150000,6,3,CTF,PERMANOVA,pseudo-F,488,2,11.378019003538093,0.5,1
1426,50000,3,5,CTF,PERMANOVA,pseudo-F,407,2,7.533938642381407,0.5,1
1427,20000,6,8,Jaccard,PERMANOVA,pseudo-F,487,2,4.110820950509607,0.5,1
1428,20000,3,17,CTF,PERMANOVA,pseudo-F,407,2,4.433724768971229,0.5,1
1429,20000,4,8,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.457910793304932,0.5,1
1430,20000,5,17,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.701420149664908,0.5,1
1431,100000,4,11,CTF,PERMANOVA,pseudo-F,465,2,10.17819454222742,0.5,1
1432,10000,6,10,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.84882960615341,0.5,1
1433,50000,4,13,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.796506884153252,0.5,1
1434,150000,2,16,FT-SVD,PERMANOVA,pseudo-F,292,2,13.708517114841738,0.5,1
1435,10000,3,6,CTF,PERMANOVA,pseudo-F,407,2,3.4105041241749534,0.5,1
1436,100000,6,19,CTF,PERMANOVA,pseudo-F,488,2,11.317469876794695,0.5,1
1437,20000,4,7,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.216108048714385,0.5,1
1438,20000,5,18,Bray-Curtis,PERMANOVA,pseudo-F,482,2,6.0501036263064405,0.5,1
1439,20000,3,3,CTF,PERMANOVA,pseudo-F,407,2,5.421681942121398,0.5,1
1440,100000,2,8,CTF,PERMANOVA,pseudo-F,292,2,8.975270435553528,0.5,1
1441,10000,3,7,Jaccard,PERMANOVA,pseudo-F,406,2,2.857493251047343,0.5,1
1442,50000,4,7,FT-SVD,PERMANOVA,pseudo-F,465,2,11.708539919483817,0.5,1
1443,150000,5,14,CTF,PERMANOVA,pseudo-F,483,2,12.341021776643183,0.5,1
1444,20000,2,16,Bray-Curtis,PERMANOVA,pseudo-F,291,2,3.8665713491285403,0.5,1
1445,10000,2,3,Jaccard,PERMANOVA,pseudo-F,291,2,1.9310662338289706,0.5,1
1446,100000,4,8,Jaccard,PERMANOVA,pseudo-F,464,2,3.5721103727183947,0.5,1
1447,150000,3,11,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.300294504381901,0.5,1
1448,20000,5,9,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.975791249778403,0.5,1
1449,10000,6,15,CTF,PERMANOVA,pseudo-F,488,2,5.1042787320281,0.5,1
1450,100000,6,9,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.837897271824946,0.5,1
1451,150000,4,11,Jaccard,PERMANOVA,pseudo-F,464,2,4.141264202623469,0.5,1
1452,150000,3,20,CTF,PERMANOVA,pseudo-F,407,2,8.769836462420722,0.5,1
1453,50000,6,6,Jaccard,PERMANOVA,pseudo-F,487,2,3.446939760643733,0.5,1
1454,50000,6,18,Jaccard,PERMANOVA,pseudo-F,487,2,4.013432193316475,0.5,1
1455,150000,2,14,Jaccard,PERMANOVA,pseudo-F,292,2,2.350393674601568,0.5,1
1456,50000,5,15,CTF,PERMANOVA,pseudo-F,483,2,9.21987042735944,0.5,1
1457,150000,4,2,CTF,PERMANOVA,pseudo-F,465,2,10.067013589580533,0.5,1
1458,20000,4,11,Jaccard,PERMANOVA,pseudo-F,464,2,3.840060447088295,0.5,1
1459,10000,4,3,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.675110472052145,0.5,1
1460,150000,6,19,FT-SVD,PERMANOVA,pseudo-F,488,2,15.896304851932195,0.5,1
1461,20000,2,14,Jaccard,PERMANOVA,pseudo-F,292,2,2.4261055910733624,0.5,1
1462,100000,5,4,FT-SVD,PERMANOVA,pseudo-F,483,2,18.44967653510174,0.5,1
1463,100000,4,12,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.319264046364571,0.5,1
1464,20000,5,20,FT-SVD,PERMANOVA,pseudo-F,483,2,15.096208195967042,0.5,1
1465,100000,3,4,CTF,PERMANOVA,pseudo-F,407,2,7.9713985052347915,0.5,1
1466,50000,2,11,CTF,PERMANOVA,pseudo-F,292,2,4.619940561362347,0.5,1
1467,50000,6,3,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.774222384141477,0.5,1
1468,20000,4,7,CTF,PERMANOVA,pseudo-F,465,2,4.723858804751696,0.5,1
1469,20000,5,1,Jaccard,PERMANOVA,pseudo-F,482,2,4.193940038990477,0.5,1
1470,100000,3,11,FT-SVD,PERMANOVA,pseudo-F,407,2,8.774530922999826,0.5,1
1471,10000,4,2,CTF,PERMANOVA,pseudo-F,465,2,3.856123542547852,0.5,1
1472,20000,4,5,Jaccard,PERMANOVA,pseudo-F,464,2,3.952504548787867,0.5,1
1473,10000,2,1,Bray-Curtis,PERMANOVA,pseudo-F,291,2,2.80953182811888,0.5,1
1474,50000,5,12,FT-SVD,PERMANOVA,pseudo-F,483,2,15.984392266437949,0.5,1
1475,10000,2,12,Bray-Curtis,PERMANOVA,pseudo-F,291,2,2.3235515529364155,0.5,1
1476,20000,2,5,Bray-Curtis,PERMANOVA,pseudo-F,291,2,3.071463074081569,0.5,1
1477,50000,6,20,Jaccard,PERMANOVA,pseudo-F,487,2,3.953678470520074,0.5,1
1478,150000,3,6,CTF,PERMANOVA,pseudo-F,407,2,7.116215872971957,0.5,1
1479,150000,5,7,FT-SVD,PERMANOVA,pseudo-F,483,2,13.908677786344647,0.5,1
1480,150000,3,8,Jaccard,PERMANOVA,pseudo-F,406,2,3.204546051993379,0.5,1
1481,20000,6,14,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.845460848454729,0.5,1
1482,150000,2,10,CTF,PERMANOVA,pseudo-F,292,2,9.763292222914952,0.5,1
1483,50000,2,13,FT-SVD,PERMANOVA,pseudo-F,292,2,7.497636843781781,0.5,1
1484,100000,2,10,CTF,PERMANOVA,pseudo-F,292,2,6.305695144269149,0.5,1
1485,20000,5,16,CTF,PERMANOVA,pseudo-F,483,2,8.393066909184435,0.5,1
1486,10000,6,1,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.699658173072007,0.5,1
1487,100000,6,12,FT-SVD,PERMANOVA,pseudo-F,488,2,16.51602242739564,0.5,1
1488,20000,6,2,Jaccard,PERMANOVA,pseudo-F,487,2,3.6919029759263156,0.5,1
1489,10000,3,15,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.137440849657232,0.5,1
1490,50000,2,3,Bray-Curtis,PERMANOVA,pseudo-F,291,2,2.340669750656616,0.5,1
1491,50000,6,18,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.774418938439095,0.5,1
1492,10000,4,16,CTF,PERMANOVA,pseudo-F,465,2,5.040786956779172,0.5,1
1493,150000,3,5,Bray-Curtis,PERMANOVA,pseudo-F,406,2,5.017742106573455,0.5,1
1494,150000,6,8,CTF,PERMANOVA,pseudo-F,488,2,11.087149342532944,0.5,1
1495,150000,4,1,FT-SVD,PERMANOVA,pseudo-F,465,2,15.393129133521231,0.5,1
1496,150000,2,9,FT-SVD,PERMANOVA,pseudo-F,292,2,7.328649012484905,0.5,1
1497,50000,5,6,CTF,PERMANOVA,pseudo-F,483,2,8.907998880903023,0.5,1
1498,150000,6,14,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.780711256428836,0.5,1
1499,100000,5,15,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.5942862052400075,0.5,1
1500,150000,3,7,Jaccard,PERMANOVA,pseudo-F,406,2,2.8378140233121854,0.5,1
1501,100000,4,10,FT-SVD,PERMANOVA,pseudo-F,465,2,18.160924550622155,0.5,1
1502,20000,6,5,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.77994494498663,0.5,1
1503,150000,2,3,Jaccard,PERMANOVA,pseudo-F,291,2,1.9774548107688887,0.5,1
1504,100000,5,5,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.659016484923008,0.5,1
1505,50000,3,9,FT-SVD,PERMANOVA,pseudo-F,407,2,7.9916062872615905,0.5,1
1506,50000,6,18,CTF,PERMANOVA,pseudo-F,488,2,9.822577644667788,0.5,1
1507,50000,5,1,FT-SVD,PERMANOVA,pseudo-F,483,2,15.546422724467,0.5,1
1508,10000,5,18,CTF,PERMANOVA,pseudo-F,483,2,8.560882908597938,0.5,1
1509,150000,2,16,Bray-Curtis,PERMANOVA,pseudo-F,291,2,3.876676728903005,0.5,1
1510,100000,5,3,Jaccard,PERMANOVA,pseudo-F,482,2,4.147444194299182,0.5,1
1511,10000,3,8,Jaccard,PERMANOVA,pseudo-F,406,2,3.3672849144741583,0.5,1
1512,20000,4,18,CTF,PERMANOVA,pseudo-F,465,2,4.3985817872564885,0.5,1
1513,100000,3,7,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.499681409933196,0.5,1
1514,100000,3,20,CTF,PERMANOVA,pseudo-F,407,2,10.701437647768344,0.5,1
1515,10000,6,8,CTF,PERMANOVA,pseudo-F,488,2,6.981335156792939,0.5,1
1516,150000,4,9,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.328254567615864,0.5,1
1517,100000,4,7,Jaccard,PERMANOVA,pseudo-F,464,2,3.4905421884190075,0.5,1
1518,100000,6,19,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.752315783598946,0.5,1
1519,150000,5,18,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.931554271762365,0.5,1
1520,20000,2,12,CTF,PERMANOVA,pseudo-F,292,2,2.446154694831954,0.5,1
1521,100000,4,2,FT-SVD,PERMANOVA,pseudo-F,465,2,14.027925258243915,0.5,1
1522,100000,5,14,CTF,PERMANOVA,pseudo-F,483,2,11.017296025700254,0.5,1
1523,150000,5,10,Jaccard,PERMANOVA,pseudo-F,482,2,3.7682460789339305,0.5,1
1524,150000,5,17,FT-SVD,PERMANOVA,pseudo-F,483,2,14.016846877408431,0.5,1
1525,50000,6,17,Jaccard,PERMANOVA,pseudo-F,487,2,3.7281209479792747,0.5,1
1526,50000,6,9,Jaccard,PERMANOVA,pseudo-F,487,2,3.6351533115039207,0.5,1
1527,150000,3,15,Jaccard,PERMANOVA,pseudo-F,406,2,2.6114024980321067,0.5,1
1528,50000,5,14,Bray-Curtis,PERMANOVA,pseudo-F,482,2,6.030448143093952,0.5,1
1529,100000,6,13,Jaccard,PERMANOVA,pseudo-F,487,2,4.007651044952305,0.5,1
1530,50000,2,2,CTF,PERMANOVA,pseudo-F,292,2,4.1365823071784,0.5,1
1531,10000,6,12,Jaccard,PERMANOVA,pseudo-F,487,2,3.3080705481920756,0.5,1
1532,20000,5,10,Jaccard,PERMANOVA,pseudo-F,482,2,3.737026851257387,0.5,1
1533,50000,5,5,Jaccard,PERMANOVA,pseudo-F,482,2,4.009346222530538,0.5,1
1534,150000,6,19,CTF,PERMANOVA,pseudo-F,488,2,11.092243554894266,0.5,1
1535,150000,5,7,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.538087254076262,0.5,1
1536,20000,3,11,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.390226016906985,0.5,1
1537,100000,3,20,FT-SVD,PERMANOVA,pseudo-F,407,2,13.974027772201964,0.5,1
1538,20000,3,15,Jaccard,PERMANOVA,pseudo-F,406,2,2.864464754859981,0.5,1
1539,50000,4,1,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.765046791296494,0.5,1
1540,10000,3,12,CTF,PERMANOVA,pseudo-F,407,2,2.7198625928977056,0.5,1
1541,50000,4,1,Jaccard,PERMANOVA,pseudo-F,464,2,4.157459473825271,0.5,1
1542,100000,2,9,Bray-Curtis,PERMANOVA,pseudo-F,291,2,3.4686104403608358,0.5,1
1543,150000,5,8,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.865022819903721,0.5,1
1544,150000,4,11,CTF,PERMANOVA,pseudo-F,465,2,11.554779477128557,0.5,1
1545,100000,5,7,CTF,PERMANOVA,pseudo-F,483,2,10.592589526670658,0.5,1
1546,150000,2,6,Jaccard,PERMANOVA,pseudo-F,291,2,2.2998135220479856,0.5,1
1547,50000,2,15,Bray-Curtis,PERMANOVA,pseudo-F,291,2,3.1838157603950035,0.5,1
1548,100000,2,6,Bray-Curtis,PERMANOVA,pseudo-F,291,2,2.958064977734618,0.5,1
1549,150000,3,2,Jaccard,PERMANOVA,pseudo-F,406,2,2.832764552041088,0.5,1
1550,20000,4,10,Bray-Curtis,PERMANOVA,pseudo-F,464,2,6.201568134917106,0.5,1
1551,100000,5,1,FT-SVD,PERMANOVA,pseudo-F,483,2,17.021774348777345,0.5,1
1552,20000,2,4,CTF,PERMANOVA,pseudo-F,292,2,1.7292830175810483,0.5,1
1553,100000,3,9,FT-SVD,PERMANOVA,pseudo-F,407,2,9.211826457192789,0.5,1
1554,10000,2,1,CTF,PERMANOVA,pseudo-F,292,2,1.9466631198610642,0.5,1
1555,10000,4,9,CTF,PERMANOVA,pseudo-F,465,2,3.5173010468122454,0.5,1
1556,20000,6,10,CTF,PERMANOVA,pseudo-F,488,2,6.955164029609447,0.5,1
1557,100000,3,8,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.919814969964405,0.5,1
1558,100000,6,16,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.863377947935703,0.5,1
1559,150000,5,17,Bray-Curtis,PERMANOVA,pseudo-F,482,2,5.68654274542242,0.5,1
1560,150000,2,13,FT-SVD,PERMANOVA,pseudo-F,292,2,7.16664933938788,0.5,1
1561,150000,4,6,Bray-Curtis,PERMANOVA,pseudo-F,464,2,6.09797041088369,0.5,1
1562,150000,5,5,CTF,PERMANOVA,pseudo-F,483,2,11.407507337414128,0.5,1
1563,20000,3,20,Bray-Curtis,PERMANOVA,pseudo-F,406,2,5.063815132144142,0.5,1
1564,150000,6,9,FT-SVD,PERMANOVA,pseudo-F,488,2,15.587381261901202,0.5,1
1565,20000,6,7,Jaccard,PERMANOVA,pseudo-F,487,2,3.3921152787098667,0.5,1
1566,50000,4,2,FT-SVD,PERMANOVA,pseudo-F,465,2,15.52220723916236,0.5,1
1567,50000,4,10,CTF,PERMANOVA,pseudo-F,465,2,11.556360029940429,0.5,1
1568,150000,2,19,Bray-Curtis,PERMANOVA,pseudo-F,292,2,2.585674254950429,0.5,1
1569,20000,3,8,CTF,PERMANOVA,pseudo-F,407,2,4.7332904208258935,0.5,1
1570,100000,6,12,CTF,PERMANOVA,pseudo-F,488,2,9.707560379839538,0.5,1
1571,20000,3,10,Jaccard,PERMANOVA,pseudo-F,406,2,3.067384008956189,0.5,1
1572,150000,2,4,Bray-Curtis,PERMANOVA,pseudo-F,291,2,3.221454073648993,0.5,1
1573,50000,4,4,Jaccard,PERMANOVA,pseudo-F,464,2,3.4913380153016655,0.5,1
1574,50000,3,2,Bray-Curtis,PERMANOVA,pseudo-F,406,2,4.3416783690748275,0.5,1
1575,100000,2,14,Bray-Curtis,PERMANOVA,pseudo-F,292,2,3.391720552020977,0.5,1
1576,10000,5,5,CTF,PERMANOVA,pseudo-F,483,2,5.589270703516738,0.5,1
1577,20000,5,15,Jaccard,PERMANOVA,pseudo-F,482,2,3.48578399345496,0.5,1
1578,10000,6,17,Jaccard,PERMANOVA,pseudo-F,487,2,4.163267562238343,0.5,1
1579,50000,5,17,FT-SVD,PERMANOVA,pseudo-F,483,2,15.156127768034345,0.5,1
1580,50000,3,14,CTF,PERMANOVA,pseudo-F,407,2,5.691240467882128,0.5,1
1581,100000,6,16,Jaccard,PERMANOVA,pseudo-F,487,2,3.503504581833451,0.5,1
1582,150000,3,10,Jaccard,PERMANOVA,pseudo-F,406,2,2.812674235729483,0.5,1
1583,50000,6,12,Jaccard,PERMANOVA,pseudo-F,487,2,3.7284140268762878,0.5,1
1584,150000,5,2,FT-SVD,PERMANOVA,pseudo-F,483,2,13.479535968776693,0.5,1
1585,150000,5,15,Jaccard,PERMANOVA,pseudo-F,482,2,3.8476191977837693,0.5,1
1586,100000,2,3,CTF,PERMANOVA,pseudo-F,292,2,5.743535456041736,0.5,1
1587,50000,5,20,CTF,PERMANOVA,pseudo-F,483,2,9.658168548705598,0.5,1
1588,150000,4,9,CTF,PERMANOVA,pseudo-F,465,2,12.409606787979051,0.5,1
1589,100000,4,4,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.2658329606327685,0.5,1
1590,150000,3,15,CTF,PERMANOVA,pseudo-F,407,2,10.046342876509707,0.5,1
1591,100000,4,2,Jaccard,PERMANOVA,pseudo-F,464,2,3.369490809369859,0.5,1
1592,10000,2,9,Jaccard,PERMANOVA,pseudo-F,291,2,2.201075744599728,0.5,1
1593,10000,4,14,Bray-Curtis,PERMANOVA,pseudo-F,464,2,4.942448559733088,0.5,1
1594,10000,6,20,CTF,PERMANOVA,pseudo-F,488,2,5.841219805314792,0.5,1
1595,50000,6,17,Bray-Curtis,PERMANOVA,pseudo-F,487,2,5.778416053402526,0.5,1
1596,100000,5,6,Jaccard,PERMANOVA,pseudo-F,482,2,3.879493691859498,0.5,1
1597,150000,2,1,CTF,PERMANOVA,pseudo-F,292,2,7.077816973273225,0.5,1
1598,100000,3,14,FT-SVD,PERMANOVA,pseudo-F,407,2,8.778589182920085,0.5,1
1599,100000,5,19,FT-SVD,PERMANOVA,pseudo-F,483,2,16.716159177162076,0.5,1
1600,150000,5,1,CTF,PERMANOVA,pseudo-F,483,2,11.408560219162856,0.5,1
1601,50000,4,14,CTF,PERMANOVA,pseudo-F,465,2,9.134240376811155,0.5,1
1602,150000,5,9,Jaccard,PERMANOVA,pseudo-F,482,2,3.614844326719589,0.5,1
1603,150000,4,5,FT-SVD,PERMANOVA,pseudo-F,465,2,12.909828491982044,0.5,1
1604,10000,4,7,Bray-Curtis,PERMANOVA,pseudo-F,464,2,5.171922563587105,0.5,1
1605,150000,3,9,CTF,PERMANOVA,pseudo-F,407,2,4.696964618986305,0.5,1
